device_id,gender,age,group
-542309996784960290,1,20,122-
5928916541759251704,0,19,023-
4791860076468554886,0,25,024-26
7072783575086849940,0,22,023-
7511538073141589429,0,22,023-
-2093600663172302795,0,22,023-
-1806167786180501195,0,20,023-
3867081882217199842,1,27,127-28
7139721948097529556,1,21,122-
-2449108708131023888,1,20,122-
1077958796634105420,1,21,122-
-2080558076691760466,1,41,139+
-8667016800654403582,0,32,029-32
-1710671511193947069,0,28,027-28
-5855553085265313904,0,38,033-42
4686944878509099972,1,25,123-26
-4696488399407957230,1,24,123-26
-7991201383327127636,1,46,139+
-729211753102044313,0,22,023-
2521795967454392129,1,16,122-
-174782101359834537,0,36,033-42
-4988638036225877537,1,35,132-38
-4828459959619091152,1,35,132-38
6724955315440168363,1,26,123-26
-8529702370967972392,1,26,123-26
-3701220382247830122,1,22,122-
-856426495491968202,1,25,123-26
8847880842943831456,1,15,122-
3746366943801974707,1,33,132-38
-4477432914054763769,0,18,023-
-4504408780759680717,1,50,139+
-3518992189550886236,1,22,122-
-5616846720063628575,1,29,129-31
8195443205772419126,1,17,122-
-3614802066090199454,1,29,129-31
2102056475336308669,0,22,023-
6895649609130406104,1,29,129-31
1445372875923237678,1,29,129-31
-5824687598721928254,1,29,129-31
6685538359343051928,1,29,129-31
2975300380136921289,1,31,129-31
4967055850775517409,1,38,132-38
1987647093617412744,0,35,033-42
6895981326762891934,0,16,023-
5706951917697797718,0,24,024-26
8846449022745994722,0,21,023-
-3765207576732449632,0,21,023-
-2166399788443695898,1,28,127-28
-454981121440097571,1,30,129-31
-3713096701425907414,1,17,122-
1849255201428056921,0,23,023-
5270263905402375062,1,36,132-38
8510384419039835673,0,50,043+
8388862648107544986,0,50,043+
-5457051719374715567,0,50,043+
1515368259917577759,1,28,127-28
451137123466551628,1,23,123-26
8094340911676948833,0,19,023-
-2367041963450619863,1,30,129-31
3326850046569543452,1,30,129-31
-2694789579063979880,1,30,129-31
5715742217492534635,1,36,132-38
-689719084019214257,1,36,132-38
1449782657875795443,1,25,123-26
5486614810493193826,1,32,132-38
-4260763817606248409,1,21,122-
4119812652377761403,1,21,122-
470561658703811626,1,16,122-
6159453009481013663,1,16,122-
-9093295374848195094,1,16,122-
7493385374577815645,1,16,122-
3010676653746854529,1,40,139+
9099174963174212298,0,44,043+
8848459668844965434,0,44,043+
-6320300357479157226,1,35,132-38
-5736538692669895671,1,31,129-31
7875513327408424684,1,29,129-31
-3136531935154354961,0,35,033-42
-726049946509828952,1,26,123-26
7623705599913680561,1,38,132-38
9001535336323280322,1,33,132-38
-1264296849660922425,1,28,127-28
7661723086352313547,1,25,123-26
818802885209883986,0,30,029-32
-627376826142928387,0,17,023-
5025608987565607763,0,17,023-
3298885531936699311,0,17,023-
-5700350858240015107,0,17,023-
4708880830640431778,1,20,122-
8148230113887615434,1,21,122-
1134946518334260254,0,30,029-32
-8138037980575431994,1,24,123-26
-5380964611290967267,0,36,033-42
-3053432745680634322,0,36,033-42
-3226587119532232016,1,28,127-28
-6759906671441293963,1,67,139+
-6610786398989300039,0,25,024-26
-3262741094600385647,0,25,024-26
6707595937068405523,0,32,029-32
-5863268767907609195,0,32,029-32
-2437533372728797722,1,28,127-28
-5207209937790586236,1,28,127-28
1540994945277085208,0,33,033-42
-9211311018136103690,1,23,123-26
-3332678473419353998,1,34,132-38
2249980589510093835,1,21,122-
712059563380046924,1,23,123-26
-2957294533743400640,1,35,132-38
-7417415303066097571,1,35,132-38
-995852065180155146,1,35,132-38
4762239595069716510,0,29,029-32
2541251467348240263,1,34,132-38
2576655981995537864,1,27,127-28
4555701824547487271,1,18,122-
-7564284302549979268,1,43,139+
6253645926490457306,1,25,123-26
2330883101494768025,0,28,027-28
978171418854307333,1,39,139+
-7912459182326331377,1,23,123-26
-4629557337645845717,1,23,123-26
-4974364137781948570,0,19,023-
3773608411617873298,1,43,139+
538712020419644700,0,23,023-
-4477879052490693938,1,32,132-38
5121714725013891059,1,34,132-38
-229765189743490937,1,50,139+
1355852166866236806,1,37,132-38
3556972757267749939,1,27,127-28
651111182915909020,1,33,132-38
705251024346388288,1,35,132-38
-7174225266250617091,0,47,043+
6959802527611588705,1,55,139+
-954988606280158251,0,40,033-42
4443311636853135881,1,24,123-26
-4807281165798388190,1,36,132-38
5040492790194579318,1,36,132-38
-8026103382715711375,1,36,132-38
1030738058961256175,1,31,129-31
6121648486783772221,1,33,132-38
5841969604139079206,1,33,132-38
5217502100259769867,1,48,139+
-278336126453344862,1,26,123-26
-961691129471571172,1,27,127-28
-1599745811156710059,1,27,127-28
1094986154482173549,1,29,129-31
5749533759614332521,0,26,024-26
8377858282306341279,1,35,132-38
-4356744239622405397,1,33,132-38
9037868271212502396,0,20,023-
7894450051604677443,1,24,123-26
-3204691308906742140,1,32,132-38
3772183459519849186,1,32,132-38
4134271195989160523,1,36,132-38
-9078999882273730987,1,19,122-
6345362808844118344,1,14,122-
8643899642814119715,0,24,024-26
6624203322027021041,1,44,139+
6993607202697279407,1,20,122-
-3062449025786137922,1,25,123-26
5113914212824706485,1,24,123-26
1575095074614267484,1,24,123-26
6526207607832364402,0,23,023-
-4897144147095593301,1,38,132-38
-22504238588335712,1,37,132-38
-4973214920059881547,1,17,122-
5969195935524892681,0,33,033-42
-8591402154349149306,1,20,122-
-6905811020607617314,1,20,122-
-3765574419894363139,1,20,122-
4339341527466971260,0,29,029-32
-4577155977610143811,0,29,029-32
-7174412072868892006,0,29,029-32
-781210019558116102,0,29,029-32
991504996618866788,0,29,029-32
-7279344249543272199,0,29,029-32
849249415714165174,0,29,029-32
-7250136574552719400,1,21,122-
737068190573198164,1,17,122-
-9206899042396323934,0,26,024-26
-693857378320999581,1,29,129-31
-1156988164333756668,0,25,024-26
3088545897272131465,1,43,139+
-7495305487247759720,0,19,023-
-7605181491355097139,1,31,129-31
3933669575390941232,0,21,023-
-3971040514059516236,0,43,043+
7555027467902310212,0,24,024-26
-2307627216139151416,0,22,023-
2717738316731562530,0,26,024-26
-1845499797267797957,0,31,029-32
5008214207192300715,1,16,122-
-211065368420488351,1,34,132-38
2307084240739912766,0,21,023-
6008275184237385115,0,45,043+
6474089263750492894,0,45,043+
4010468224771930808,1,24,123-26
-827196114693611408,1,52,139+
-6207056055953939932,1,25,123-26
7731649505823980543,1,26,123-26
6704447145378525376,1,19,122-
1253141219742060050,0,25,024-26
859445908121434421,1,38,132-38
-4655639594662463230,0,17,023-
3582699425537928536,0,40,033-42
-4986407608539987144,1,35,132-38
-1909840803012691378,1,23,123-26
3374929726134645374,0,19,023-
-8821315644463021716,0,20,023-
-8972103783009163187,0,17,023-
-731724229519721204,0,21,023-
5871567986013732355,1,32,132-38
4249803166181983020,0,38,033-42
-3641579542447537215,0,23,023-
-2699743801033879774,1,39,139+
-4871454957814644,1,39,139+
8633599717772003217,1,41,139+
2027356039041906819,1,41,139+
-3546155529953378499,1,35,132-38
-8505151527169794147,1,35,132-38
-1267397028674219528,1,37,132-38
2504252816637206522,1,37,132-38
7665997898408696794,1,27,127-28
-4116345801195842794,0,21,023-
3138079845677210028,1,23,123-26
-3512275056586914140,1,23,123-26
9046427165740742645,1,23,123-26
-6146386480685526946,0,21,023-
4339892869344252999,0,21,023-
1086058913769262576,0,50,043+
-5828643203114775803,1,28,127-28
1593002807087923727,1,26,123-26
-4733579455253902703,0,46,043+
-4530217271348726332,0,17,023-
3516007766582934269,1,24,123-26
8296694171003490813,1,30,129-31
-4659474405864671788,1,32,132-38
386972537329444702,1,24,123-26
-532686948320629695,0,27,027-28
2292278570116273295,1,27,127-28
-4060926546628830496,0,23,023-
6366659960713352459,1,19,122-
-714704861738623762,1,30,129-31
-5624830100228683535,1,26,123-26
-6361551422284283334,1,26,123-26
-4894746514180515853,0,45,043+
-9194707982558762785,1,29,129-31
4844887517456147855,1,29,129-31
-437713294925775081,1,54,139+
3990063531849819022,0,36,033-42
-7686463155231735324,0,27,027-28
-8902731683710277451,1,22,122-
-8787826004653489976,1,29,129-31
-671421470302456596,1,41,139+
1833275630948016318,1,41,139+
6366918033381585050,0,43,043+
-2219341571266336413,0,43,043+
3533542433924646185,1,69,139+
-2790952819540757002,1,27,127-28
7193941173237870735,1,27,127-28
9037922939931523994,1,26,123-26
-4911449577918666719,0,33,033-42
885757044835964937,0,33,033-42
2113950525481812343,1,25,123-26
6875489759019721144,0,29,029-32
-7783723808369252727,1,30,129-31
1687810818554999194,1,55,139+
6573478957977731178,1,61,139+
-5367741318673372617,1,61,139+
-3598741577135566597,0,22,023-
3192910731467239366,0,31,029-32
1867685915922036370,1,29,129-31
1611679651619599804,1,51,139+
3735978467003852551,0,25,024-26
3233451041635261986,0,26,024-26
2799076266407959861,0,28,027-28
2197905768528648571,1,27,127-28
6970524797840922916,1,27,127-28
6827413081694000223,0,37,033-42
272696607041469418,1,27,127-28
775926758426714921,0,25,024-26
8451504621562533923,0,38,033-42
1544422197023188915,1,29,129-31
5774447249835006869,1,23,123-26
-3178488436020605615,0,31,029-32
3993781485705563898,1,19,122-
4393336023852018373,0,29,029-32
-4931024260553180347,1,23,123-26
3758067143012675964,1,36,132-38
9067663300377084173,1,33,132-38
9098166441122239480,1,23,123-26
7279686952412533462,1,31,129-31
7450904213809716725,1,28,127-28
-5408816258033820364,0,25,024-26
5258556085701034226,0,25,024-26
-7077767179615318208,0,25,024-26
7102818890309647918,1,34,132-38
-5039409401646355613,1,25,123-26
7386419580828642414,1,46,139+
4630763664671693383,1,26,123-26
9157863864860114092,0,20,023-
-6092469888968830626,0,25,024-26
-2671693712455944233,0,21,023-
6642706931673923285,1,27,127-28
-1163901824531319321,0,28,027-28
-8239434151890963899,0,32,029-32
-7191373873808720784,0,35,033-42
-4822565951985059112,1,28,127-28
-7925396999924928989,1,21,122-
3982864422183643860,0,18,023-
6107125693146961540,1,23,123-26
239127018090480812,1,33,132-38
5732074338017891066,0,17,023-
975085553996856598,1,17,122-
2805057003133328706,1,32,132-38
3129530480893424736,1,37,132-38
-111551438068834975,1,37,132-38
-5402409400469962065,1,18,122-
-5176293202722075432,0,34,033-42
-7014267005600103901,0,29,029-32
4017139543724788832,1,24,123-26
7106475659061723860,1,24,123-26
-7012175359604431276,1,24,123-26
3444915761758109130,1,24,123-26
7084222032512858148,1,21,122-
3143742450390742674,1,50,139+
2081609642988150909,1,50,139+
3895431545419254348,1,20,122-
8342537481722434335,1,29,129-31
-7806908465061994579,1,29,129-31
-1730733541411503392,1,29,129-31
-2115134996925191634,0,45,043+
-1419006050569538088,0,29,029-32
5106063669076932435,0,25,024-26
8091989547485995208,0,25,024-26
4284600327477861793,0,22,023-
7202724023876818875,0,36,033-42
-2168009681997135088,0,36,033-42
2452070942033779842,0,36,033-42
413037858844444416,0,26,024-26
-8410303102735311095,0,19,023-
1740762775952446746,1,54,139+
1773424937643653382,1,26,123-26
8903033819152860387,0,21,023-
-3538931102962146496,0,25,024-26
-8956021912595401048,1,21,122-
5150459405538699002,1,44,139+
-6859265504746553886,1,44,139+
3810594512603504091,1,21,122-
2373475788746916158,1,51,139+
5907466802378219187,1,23,123-26
-6850633179339882091,0,36,033-42
-3949200519682297262,1,34,132-38
4294024702309564994,0,33,033-42
192847479394218004,1,34,132-38
9019793991369084483,1,34,132-38
4484994706392052066,1,21,122-
5570306070799247576,0,23,023-
1903816404073507885,1,23,123-26
-4263316789566301373,1,23,123-26
673951428871087938,1,55,139+
-8398082238701888665,1,28,127-28
6072279011397034477,1,28,127-28
1124799546142756215,0,43,043+
1786331478233971796,0,28,027-28
8158354430265075302,0,31,029-32
-4871406062009641351,1,39,139+
6127441481054263323,1,34,132-38
-2240158186138787615,0,37,033-42
-8947033512280775707,1,27,127-28
7068044803460586834,0,29,029-32
-8234470034181948692,1,45,139+
-8208984066215143074,1,22,122-
8664187408893611070,1,37,132-38
8747554376801059336,1,29,129-31
-2604653705697599625,1,28,127-28
-3520250513403022793,1,31,129-31
3528238084034279981,0,41,033-42
2187066735941011879,1,27,127-28
6664579352223691898,1,44,139+
4746258248494817064,1,31,129-31
-3403325519140872050,1,26,123-26
-4344594962272500702,1,33,132-38
-1161353727959407676,1,27,127-28
3029979431508692034,1,36,132-38
-5872862856060327852,1,26,123-26
2553255108184190915,0,30,029-32
-741137653586573455,0,27,027-28
7310850669863455377,0,25,024-26
-8265384200306226835,1,31,129-31
5850850356474440476,1,49,139+
2793804270310394991,1,26,123-26
2903303061191456311,1,73,139+
2792058200551163321,1,28,127-28
2109241010024073846,1,30,129-31
1613288802691724468,1,30,129-31
8877077666359949515,1,30,129-31
-5159524171899321538,1,30,129-31
9217996670111390101,1,30,129-31
1599789078351429333,1,35,132-38
-2397710763226501617,0,42,033-42
4375103133673736897,0,34,033-42
6067880744359689517,1,27,127-28
6660704719575297640,1,27,127-28
-3670872772222091346,1,27,127-28
-3236295058756553729,0,42,033-42
-9036654298695935996,0,42,033-42
4457837575637425279,1,44,139+
-1331698585170215967,1,26,123-26
1458549128330260232,1,32,132-38
-5350405906366326443,0,43,043+
7408749981248142286,0,36,033-42
2329452769272289058,0,36,033-42
3839370727903297357,1,26,123-26
-1302033054529997890,1,26,123-26
132054651310351525,1,26,123-26
-1800778318671158248,1,26,123-26
750084535794521795,1,30,129-31
7646012159085025720,0,27,027-28
-4362656389892634613,0,27,027-28
7808116629256952626,0,27,027-28
-7177089849637991096,1,29,129-31
3679345943188226426,1,41,139+
-4632060084026800321,1,42,139+
6354853224133490440,1,42,139+
-819713089657579284,1,42,139+
-9065022493546834305,1,46,139+
-2458232294222567044,1,46,139+
-8605234574252177848,0,54,043+
-5049789162411112365,0,21,023-
3956687855234681097,1,21,122-
-2838593471284308707,1,47,139+
3273355732733824857,1,34,132-38
5615636143980531656,1,31,129-31
654460393090393268,1,35,132-38
5239500494837184174,0,40,033-42
-4005706700065919592,0,69,043+
8383885017479114397,1,23,123-26
4958184512812954300,0,52,043+
7541120857409537969,1,23,123-26
-6194012307985570480,0,49,043+
241126897110538142,0,49,043+
2092865999971596249,0,48,043+
-2969638082655377152,1,28,127-28
5158475560573368688,0,32,029-32
6982325904327153302,1,27,127-28
6990423717133043535,1,34,132-38
-8444032399793380935,1,37,132-38
-5429663729123811894,1,25,123-26
-8916090176056866293,1,25,123-26
4093248767106177191,1,25,123-26
-3122397342386293615,1,23,123-26
-2026546542009832961,1,35,132-38
-9162848328412258499,1,24,123-26
-1021642161927895031,1,35,132-38
-5856068779952523001,1,31,129-31
-5407484847647728742,1,27,127-28
-439940137878875456,0,25,024-26
-8466113282138787140,1,38,132-38
4072577205718132398,1,38,132-38
4304186770148374437,1,25,123-26
-5761980833577167367,1,25,123-26
-3232059931360599299,1,26,123-26
-9097495893135491135,0,32,029-32
-509165548068727321,0,30,029-32
-8800467358016896751,1,24,123-26
720289413763104722,0,32,029-32
-3128818228886603828,1,27,127-28
4194906520672440679,1,41,139+
-5756954376288366767,1,26,123-26
2009991980891813448,1,34,132-38
-4895784972627772905,1,29,129-31
3971749529897249987,1,27,127-28
-1583614173213687852,1,28,127-28
-3153487853429662248,0,26,024-26
8430795664207531010,1,33,132-38
6768002293628866812,0,26,024-26
-5350235941934916321,1,26,123-26
-2573457837182941769,1,34,132-38
1045738054677517696,1,31,129-31
628564232721297133,1,22,122-
-7740616653742522619,1,42,139+
3752908590127207335,0,40,033-42
5360152997952782056,0,29,029-32
-3843139353488968718,1,30,129-31
-8182466045892472486,1,26,123-26
-5832195017252567651,1,29,129-31
-1607236148683408351,1,25,123-26
8820759449825712532,1,43,139+
521413127877779861,1,32,132-38
-2524949960851534508,1,30,129-31
-7645495971274349578,0,24,024-26
4204195235057311362,1,32,132-38
-4019384657587697493,1,35,132-38
-3279399875739252516,1,23,123-26
-5358490420503676200,1,23,123-26
2028277725420605033,0,28,027-28
5562385415447276872,1,49,139+
8781899140338735348,1,24,123-26
-2188212055331095223,1,24,123-26
-3775758989316758693,1,30,129-31
2667997330397228277,1,23,123-26
6228517405226575684,1,29,129-31
3782770512019394511,1,36,132-38
-3950567184672966579,0,27,027-28
-8252515929346223331,1,24,123-26
9074107100234534416,1,26,123-26
6412765254871834473,1,24,123-26
-553731740113605355,1,52,139+
5204712157453583721,0,29,029-32
921100795015115841,1,30,129-31
-5918133713789685398,0,29,029-32
-829065926810146297,1,25,123-26
-1154341124715608435,1,39,139+
1300102583374534161,1,20,122-
973641464062773778,1,29,129-31
-7062222189847000125,1,29,129-31
-6367641174377361799,1,29,129-31
1953608152475795587,1,35,132-38
-2837698251884287878,1,35,132-38
-6977831932477845791,1,32,132-38
2189890822461288233,1,32,132-38
-7237813291970211962,0,31,029-32
3908020829916674236,1,23,123-26
-2810813981912991600,1,26,123-26
-8915940879974991588,0,32,029-32
-8378834356271315530,1,35,132-38
5850457261146004638,1,33,132-38
8093305679482743563,1,39,139+
8636124214841038393,1,30,129-31
-6789067761075681121,0,44,043+
-672527881609567548,0,25,024-26
5726426722473706276,1,38,132-38
-3974051593056882510,1,38,132-38
-6840816898555718708,0,21,023-
5502283392233324302,1,29,129-31
-457321300890983534,1,28,127-28
8627598213983660314,1,28,127-28
-3549383971875246147,1,41,139+
3089516512733917545,1,41,139+
7438009174420353598,1,21,122-
8345296254405442760,1,33,132-38
175842506354042708,1,35,132-38
-3426869258117268572,0,47,043+
584993066334466246,1,28,127-28
-7805868017541753858,1,41,139+
-4957012257299311843,0,26,024-26
-7028662697489720028,1,29,129-31
8756504182253190029,0,30,029-32
3417195000699651256,0,24,024-26
